Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.Injuries
20050210X00174,Accident,CHI05FA063,2005-02-04,"Niles, MI",United States,41.938611,-86.223889,,,Fatal(4),Destroyed,,N12AZ,BEECH,BE-58,No,2.0,Reciprocating,,,Business,,4.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,28-06-2006,4.0
20050302X00254,Accident,NYC05CA050,2005-02-05,"KELLEYS ISLAND, OH",United States,41.602778,-82.684444,89D,Kelleys Island,Non-Fatal,Substantial,Airplane,N4649M,CESSNA,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-04-2005,0.0
20050210X00170,Accident,MIA05FA055,2005-02-05,"BONIFAY, FL",United States,30.825278,-85.800278,PFN,Panama City-Bay Int. Airport,Fatal(1),Substantial,,N35BA,BELL,206B,No,1.0,Turbo Shaft,,,Positioning,,1.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,28-12-2006,1.0
20050513X00615,Accident,LAX05LA089,2005-02-05,"MURRIETA, CA",United States,33.582223,-117.116667,F70,FRENCH VALLEY,Non-Fatal,Substantial,,N23LL,SMITH,AEROSTAR 601,No,2.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-12-2006,0.0
20050312X00304,Accident,LAX05LA086,2005-02-05,"COOLIDGE, AZ",United States,32.935833,-111.426389,P08,Coolidge Municipal Airport,Non-Fatal,Substantial,,N109WM,AUSTIN,PITTS SPECIAL,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,30-05-2006,1.0
20050208X00148,Accident,CHI05LA065,2005-02-05,"ROCHESTER, IN",United States,41.065556,-86.181667,,,Fatal(1),Substantial,,N44RX,RAMSEY,RV-8A,Yes,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,IMC,Maneuvering,Probable Cause,28-02-2006,1.0
20050217X00205,Accident,CHI05CA066,2005-02-05,"MINNEAPOLIS, MN",United States,45.145,-93.211389,,,Non-Fatal,Substantial,Helicopter,N7091C,ROBINSON,R44,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0.0,0.0,0.0,3.0,VMC,Maneuvering,Probable Cause,28-04-2005,0.0
20050218X00208,Accident,NYC05FA048,2005-02-05,"Norwich, NY",United States,42.557778,-75.527778,OIC,LT Warren Eaton Airport,Fatal(1),Destroyed,,N35JL,BEECH,V35B,No,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,29-08-2006,1.0
20050302X00251,Accident,NYC05LA049,2005-02-06,"RAVENSWOOD, WV",United States,38.929723,-81.819445,I18,Jackson County,Non-Fatal,Substantial,,N33779,AERONCA,65CA,No,1.0,Reciprocating,,,Personal,,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,13-09-2005,2.0
20050209X00162,Accident,LAX05LA087,2005-02-06,"HANA, HI",United States,20.816667,-156.083333,,,Non-Fatal,Substantial,,N7332L,CESSNA,152,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,1.0,VMC,Climb,Probable Cause,14-09-2007,0.0
20050222X00211,Accident,LAX05FA088,2005-02-06,"Norden, CA",United States,39.283889,-120.333333,,,Fatal(1),Destroyed,,N286CD,CIRRUS DESIGN CORP,SR22 G2,No,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,IMC,Climb,Probable Cause,28-12-2006,1.0
20050223X00220,Accident,IAD05CA037,2005-02-07,"CROSS KEYS, NJ",United States,39.705278,-75.032778,17N,Cross Keys Airport,Non-Fatal,Substantial,Airplane,N54812,CESSNA,172P,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-04-2005,0.0
20050211X00178,Accident,MIA05WA056,2005-02-07,"Mendoza, Argentina",Argentina,-34.266667,-68.966667,,,Fatal(2),Destroyed,,N5790M,CESSNA,340,No,2.0,Reciprocating,,,Public Aircraft,,2.0,0.0,0.0,0.0,VMC,,Foreign,,2.0
20050302X00250,Accident,IAD05LA039,2005-02-07,"Woodbine, NJ",United States,39.228334,-74.801111,1N4,Woodbine Municipal Airport,Fatal(2),Destroyed,,NONE,AIR CREATION,CLIPPER 912,Yes,1.0,Reciprocating,,,Instructional,,2.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,07-07-2005,2.0
20050215X00188,Accident,ATL05LA049,2005-02-08,"CONCORD, NC",United States,35.395555,-80.705556,,,Non-Fatal,Substantial,,N364BW,PIPER,PA-32-300,No,1.0,Reciprocating,,NSCH,,,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,13-09-2005,1.0
20050209X00159,Accident,ANC05LA026,2005-02-08,"HOLLYWOOD, FL",United States,26.008611,-80.237777,HWO,Hollywood North Perry,Non-Fatal,Substantial,,N258JM,CESSNA,411A,No,2.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,20-12-2005,0.0
20050216X00202,Accident,SEA05LA048,2005-02-09,"SUPERIOR, MT",United States,47.165278,-114.816111,S94,Mineral County Airport,Non-Fatal,Substantial,,N6399W,PIPER,PA-28-140,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Descent,Probable Cause,07-07-2005,0.0
20050216X00201,Accident,CHI05CA068,2005-02-09,"LARIMORE, ND",United States,47.906944,-97.640555,,,Non-Fatal,Substantial,Airplane,N66ND,PIPER,PA-18-150,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,28-04-2005,0.0
20050222X00213,Accident,ANC05LA027,2005-02-09,"PORT ALSWORTH, AK",United States,60.282223,-154.208333,,,Fatal(3),Substantial,,N206AR,CESSNA,U206,No,1.0,Reciprocating,,,Personal,,3.0,0.0,2.0,0.0,IMC,Cruise,Probable Cause,20-12-2005,5.0
20050222X00212,Accident,LAX05LA094,2005-02-09,"Cave Creek, AZ",United States,33.283333,-111.75,DVT,Deer Valley Airport,Non-Fatal,,,N3037V,CAMERON BALLOONS,A-250,No,0.0,,,,Other Work Use,,0.0,1.0,0.0,3.0,VMC,Standing,Probable Cause,31-01-2006,1.0
20050215X00190,Accident,LAX05FA090,2005-02-09,"Petaluma, CA",United States,37.263056,-122.611389,KO69,Petaluma Muni,Fatal(1),Destroyed,,N5704L,AMERICAN,AA1B,No,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,25-04-2006,1.0
20050222X00216,Accident,ATL05WA050,2005-02-10,"LIMOGES BELLEGA, FRANCE",France,45.183333,1.241666,,,Fatal(2),Substantial,,,CESSNA,182Q,No,,,,,Unknown,,2.0,0.0,0.0,0.0,IMC,,Foreign,22-02-2005,2.0
20050321X00343,Accident,LAX05CA093,2005-02-10,"ROOSEVELT, AZ",United States,33.639444,-111.056667,51AZ,Grapevine Airport,Non-Fatal,Substantial,Airplane,N973EL,PIPER,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,08-06-2005,0.0
20050302X00247,Accident,CHI05LA070,2005-02-10,"GRAFTON, ND",United States,48.404722,-97.371111,GAF,Grafton Municipal,Non-Fatal,Substantial,,N2291E,CESSNA,172N,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-02-2006,0.0
20050211X00180,Accident,CHI05LA069,2005-02-10,"BOLIVAR, MO",United States,37.596111,-93.348055,,,Non-Fatal,Substantial,,N5961P,PIPER,PA-24-250,No,1.0,Reciprocating,,,Personal,,0.0,3.0,0.0,0.0,VMC,Approach,Probable Cause,28-02-2006,3.0
20050224X00231,Accident,CHI05CA072,2005-02-10,"INDIANAPOLIS, IN",United States,39.830834,-86.294444,EYE,Eagle Creek Airpark,Non-Fatal,Substantial,Airplane,N840JK,GULFSTREAM AMERICAN,690C,No,2.0,Turbo Prop,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,28-04-2005,0.0
20050228X00240,Accident,ANC05LA029,2005-02-10,"BAY ST. LOUIS, MS",United States,30.367778,-89.454722,KHSA,Bay St. Louis,Non-Fatal,Substantial,,N6742S,BEECH,A36,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,20-12-2005,0.0
20050307X00275,Accident,NYC05WA051,2005-02-10,"Villac, France",France,45.183333,1.241666,,,Fatal(2),Destroyed,,,CESSNA,182Q,No,,,,,Personal,,2.0,0.0,0.0,0.0,IMC,,Foreign,07-03-2005,2.0
20050216X00199,Accident,LAX05FA092,2005-02-10,"Lebec, CA",United States,39.955,-118.764167,,,Fatal(2),Destroyed,,N432AR,CESSNA,P210N,No,1.0,Reciprocating,,NSCH,,,2.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,30-05-2006,2.0
20050218X00210,Accident,CHI05LA071,2005-02-11,"FORT WAYNE, IN",United States,40.978334,-85.195,FWA,FORT WAYNE INTERNATIONAL,Non-Fatal,Substantial,,N688TM,TWIN COMMANDER ACFT. CORP.,680V,No,2.0,Turbo Prop,,,Personal,,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,28-02-2006,0.0
20050224X00232,Incident,NYC05IA052,2005-02-11,"Hyannis, MA",United States,41.670834,-70.280278,ACK,Nantucket,Incident,Minor,,N403BK,CESSNA,402C,No,2.0,Reciprocating,,,Positioning,,0.0,0.0,0.0,1.0,VMC,Unknown,Probable Cause,29-08-2006,0.0
20050310X00294,Accident,LAX05LA105,2005-02-11,"Los Angeles, CA",United States,33.9425,-118.408056,,,Non-Fatal,,,N394AE,SAAB-SCANIA,SAAB 340B,No,2.0,Turbo Prop,,SCHD,,,0.0,1.0,0.0,30.0,VMC,Descent,Probable Cause,31-07-2006,1.0
20050228X00242,Accident,ANC05LA032,2005-02-12,"ISABELA, PR",United States,18.494722,-67.129445,,,Non-Fatal,Substantial,,N38DJ,JOHNSON,REVOLUTION MINI 500,Yes,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,20-12-2005,1.0
20050318X00335,Accident,ANC05CA031,2005-02-12,"PANACEA, FL",United States,29.989444,-84.395277,2J0,Wakulla County Airport,Non-Fatal,Substantial,Airplane,N429WD,DICKSON,RV-7A,Yes,1.0,Reciprocating,Part 91: General Aviation,,Flight Test,,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,08-06-2005,1.0
20050303X00262,Accident,ANC05LA033,2005-02-12,"Marion, MS",United States,32.333056,-88.751111,,,Fatal(2),Destroyed,,N20GT,TWENTE,PITTS MODEL 12,Yes,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,28-03-2006,2.0
20050226X00235,Accident,DFW05CA068,2005-02-13,"ANGLETON, TX",United States,29.316667,-95.75,,,Non-Fatal,Substantial,Airplane,N6717S,BEECH,BE77,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,28-04-2005,0.0
20050316X00317,Accident,LAX05CA096,2005-02-14,"GRASS VALLEY, CA",United States,39.113611,-121.056389,09CL,Alta Sierra Skypark,Non-Fatal,Substantial,Airplane,N4725E,AERONCA,7EC,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,08-06-2005,0.0
20050319X00337,Accident,LAX05CA095,2005-02-14,"LAKE ARROWHEAD, CA",United States,34.55,-117.416667,L35,BIG BEAR CITY,Non-Fatal,Substantial,Helicopter,N44NG,ROBINSON,R44,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,1.0,3.0,VMC,Takeoff,Probable Cause,08-06-2005,1.0
20050228X00241,Accident,ANC05FA030,2005-02-14,"LEESBURG, FL",United States,28.791666,-81.934722,10FA,Flying Baron Estates,Fatal(2),Substantial,,N634Q,BEECH,K35,No,1.0,Reciprocating,,,Personal,,2.0,1.0,1.0,0.0,VMC,Approach,Probable Cause,28-03-2006,4.0
20050314X00307,Accident,ANC05LA041,2005-02-15,"KIPNUK, AK",United States,59.933056,-156.649166,PAKI,Kipnuk,Non-Fatal,Substantial,,N36CF,CESSNA,207,No,1.0,Reciprocating,,SCHD,,Flight Alaska Inc. (dba: Yute Air Alaska),0.0,0.0,1.0,1.0,VMC,Landing,Probable Cause,20-12-2005,1.0
20050217X00206,Accident,ANC05LA035,2005-02-15,"KOYUKUK, AK",United States,65.306667,-157.663611,,,Non-Fatal,Substantial,,N86911,BELLANCA,8GCBC,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Takeoff,Probable Cause,20-12-2005,1.0
20050224X00222,Accident,LAX05FA099,2005-02-15,"Calistoga, CA",United States,38.653611,-122.602222,STS,Charles M. Schulz- Sonoma Coun,Fatal(2),Destroyed,,N8269D,BEECH,95,No,2.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,28-06-2006,2.0
20050223X00219,Accident,IAD05LA038,2005-02-15,"Penn Yan, NY",United States,42.625278,-77.039444,PEO,Penn Yan Airport,Non-Fatal,Destroyed,,N327,GRUMMAN,G-21A,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,2.0,0.0,VMC,Climb,Probable Cause,08-06-2005,2.0
20050303X00263,Accident,ANC05FA034,2005-02-15,"Clearwater, FL",United States,27.954722,-82.745,CLW,Clearwater,Fatal(2),Destroyed,,N3NM,BEECH,35-C33,No,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,30-05-2006,2.0
20050216X00204,Accident,SEA05LA049,2005-02-16,"ROSEBURG, OR",United States,43.355833,-123.370556,,,Non-Fatal,Substantial,,N1147D,MOONEY,M20K,No,1.0,Reciprocating,,,Unknown,,0.0,0.0,0.0,3.0,VMC,Climb,Probable Cause,27-10-2005,0.0
20050321X00339,Accident,MIA05LA059,2005-02-16,"BROOKHAVEN, MS",United States,31.6,-90.416667,1R7,Brookhaven Lincoln County,Non-Fatal,Substantial,,N39057,LUSCOMBE,8A,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,08-06-2005,0.0
20050224X00226,Accident,MIA05LA058,2005-02-16,"ZEPHYRHILLS, FL",United States,28.228056,-82.155833,ZPH,Zephyrhills Municipal,Non-Fatal,Substantial,,N942WW,INTERPLANE SRO,SKYBOY,No,1.0,Reciprocating,,,Instructional,,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,27-06-2007,2.0
20050319X00338,Accident,LAX05CA098,2005-02-16,"CHANDLER, AZ",United States,33.269167,-111.811111,CHD,Chandler Municipal,Non-Fatal,Substantial,Airplane,N80565,PIPER,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,08-06-2005,0.0
20050301X00245,Accident,DFW05CA070,2005-02-16,"OWASSO, OK",United States,36.266667,-95.783333,XXX,Private Airstrip,Non-Fatal,Substantial,Helicopter,N322DA,ROBINSON,R22,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,2.0,0.0,VMC,Maneuvering,Probable Cause,28-04-2005,2.0
20050218X00209,Accident,ANC05LA036,2005-02-16,"TALKEETNA, AK",United States,62.490833,-149.7,,,Non-Fatal,Substantial,,N9071D,PIPER,PA-18,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,20-12-2005,0.0
20050228X00244,Accident,DEN05LA058,2005-02-16,"Montrose, CO",United States,38.266389,-108.1775,,,Non-Fatal,Destroyed,,N3985F,CESSNA,172,No,1.0,Reciprocating,,,Personal,,0.0,0.0,1.0,0.0,VMC,Descent,Probable Cause,13-09-2005,1.0
20050304X00267,Accident,DCA05MA037,2005-02-16,"Pueblo, CO",United States,38.286944,-104.3925,KPUB,Pueblo Memorial Airport,Fatal(8),Destroyed,,N500AT,CESSNA,560,,2.0,Turbo Fan,,,Executive/corporate,,8.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,25-04-2007,8.0
20050222X00214,Accident,DEN05LA057,2005-02-17,"LANDER, WY",United States,42.815,-108.729723,,,Non-Fatal,Substantial,,N4912K,CESSNA,P210N,No,1.0,Reciprocating,,,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,28-02-2006,0.0
20050304X00271,Accident,SEA05CA050,2005-02-17,"KALISPELL, MT",United States,48.281667,-114.223611,NONE,Private Strip,Non-Fatal,Substantial,Airplane,N22HU,AVIAT,HUSKY A-1,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-04-2005,0.0
20050224X00225,Accident,MIA05LA060,2005-02-18,"AVON, MS",United States,33.2,-91.166667,,Private/Longwood,Non-Fatal,Substantial,,N9114W,AIR TRACTOR,AT-502B,No,1.0,Turbo Prop,,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,28-02-2006,0.0
20050224X00221,Accident,LAX05LA100,2005-02-18,"FIREBAUGH, CA",United States,36.859722,-120.464444,F34,Firebaugh Airport,Fatal(1),Substantial,,N4009M,AYRES,S2R,No,1.0,Turbo Prop,,,Aerial Application,,1.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,29-08-2006,1.0
20050301X00246,Accident,DFW05LA074,2005-02-18,"CAMERON, LA",United States,29.783333,-93.3,382F,HIA 382F,Non-Fatal,Substantial,,N512RA,BELL,206L-3,No,1.0,Turbo Shaft,,NSCH,,,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,13-09-2005,0.0
20050222X00217,Accident,ATL05LA051,2005-02-18,"SMITH, AL",United States,32.583333,-85.083333,,,Non-Fatal,Substantial,,N321DT,MOONEY,20P,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,20-12-2005,1.0
20050310X00290,Accident,ATL05CA054,2005-02-18,"HOLLY RIDGE, NC",United States,34.496111,-77.533056,01NC,Top Soil Airpark,Non-Fatal,Substantial,Airplane,N1476A,PIPER,PA-22,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,08-06-2005,0.0
20050302X00253,Accident,DFW05CA075,2005-02-20,"MIDLOTHIAN, TX",United States,32.366667,-97.014167,,,Non-Fatal,Substantial,Glider,N7569,SCHWEIZER,SGS1-26B,No,0.0,,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,28-04-2005,0.0
20050228X00243,Accident,ANC05LA042,2005-02-20,"KENAI, AK",United States,60.625556,-152.280556,,,Non-Fatal,Substantial,,N270JS,PIPER,J-5A,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,20-12-2005,0.0
20050309X00286,Accident,MIA05CA061,2005-02-21,"BROOKSVILLE, FL",United States,28.467223,-82.455556,BKV,Hernando County Airport,Non-Fatal,Substantial,Airplane,N98636,CESSNA,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,28-04-2005,0.0
20050404X00407,Accident,LAX05LA103,2005-02-21,"KAPOLEI, HI",United States,21.307222,-158.070278,JRF,Kalaeloa Airport,Non-Fatal,Substantial,,N2248B,LUSCOMBE,8F,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-02-2006,0.0
20050329X00377,Accident,LAX05CA102,2005-02-21,"LIHUE, HI",United States,21.976111,-159.338889,PHLI,Lihue Airport,Non-Fatal,Substantial,Helicopter,N905BK,AEROSPATIALE,AS350BA,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,,Ohana Aviation Inc. (dba: Ohana Helicopter Tours),0.0,0.0,0.0,5.0,VMC,Maneuvering,Probable Cause,28-06-2006,0.0
20050302X00252,Accident,DFW05FA073,2005-02-21,"GENTRY, AR",United States,36.324723,-94.579445,,,Fatal(1),Substantial,Helicopter,N5734M,BELL,206-L1,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,,Air Evac Lifeteam,1.0,3.0,0.0,0.0,VMC,Maneuvering,Probable Cause,12-07-2010,4.0
20050406X00424,Accident,SEA05LA051,2005-02-22,"THE DALLES, OR",United States,45.618611,-121.168334,DLS,Columbia Gorge Regional,Non-Fatal,Substantial,,N181WC,PIPER,PA-28-181,No,1.0,Reciprocating,,,Instructional,,0.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,07-07-2005,1.0
20050302X00249,Accident,MIA05LA062,2005-02-22,"DAYTONA BEACH, FL",United States,29.08,-81.046666,7FL6,Spruce Creek Airport,Non-Fatal,Substantial,,N68431,HOWARD AIRCRAFT,DGA-15,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,20-12-2005,0.0
20050311X00297,Accident,DEN05LA061,2005-02-22,"SPANISH FORK, UT",United States,40.141666,-111.618611,U77,Spanish Fork-Springville,Non-Fatal,Substantial,,N780SH,ROBINSON HELICOPTER COMPANY,R22,No,1.0,Reciprocating,,,Instructional,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,07-07-2005,0.0
20050225X00234,Accident,SEA05LA052,2005-02-22,"Brookings, OR",United States,42.019167,-124.257778,CEC,Jack McNamara Field,Fatal(2),Destroyed,,N262WG,AVERY,GLASAIR,Yes,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,13-09-2005,2.0
20050225X00233,Accident,ANC05FA037,2005-02-22,"Cedar Key, FL",United States,29.133333,-83.016667,CDK,GEORGE T LEWIS,Fatal(1),Destroyed,,N739NK,CESSNA,172,No,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,IMC,Maneuvering,Probable Cause,28-02-2006,1.0
20050302X00248,Accident,MIA05LA063,2005-02-23,"WEST PALM BEACH, FL",United States,26.845277,-80.221389,F45,North County,Non-Fatal,Substantial,,N207CC,CESSNA,T207A,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,25-04-2006,0.0
20050224X00227,Accident,ATL05LA052,2005-02-23,"MACEDONIA, SC",United States,33.187777,-80.037222,50J,BERKELEY COUNTY,Non-Fatal,Substantial,,N2296Y,WSK PZL MIELEC,M-18A,No,1.0,Turbo Prop,,,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,28-02-2006,0.0
20050328X00365,Accident,DFW05CA094,2005-02-25,"TUCKERMAN, AR",United States,35.6375,-91.176111,,,Non-Fatal,Substantial,Airplane,N8501H,GRUMMAN,G-164A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,08-06-2005,0.0
20050303X00257,Accident,DEN05LA059,2005-02-26,"KAYCEE, WY",United States,43.664722,-106.705556,,,Fatal(1),Substantial,,N94B,BOURGEOIS-AVID FLYER,MK IV,Yes,1.0,Reciprocating,,,Personal,,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,27-10-2005,1.0
20050328X00370,Accident,CHI05CA075,2005-02-26,"PORTAGE, WI",United States,43.560278,-89.482778,C47,Portage Municipal Airport,Non-Fatal,Substantial,Airplane,N7325G,CESSNA,172K,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,1.0,1.0,0.0,VMC,Landing,Probable Cause,08-06-2005,2.0
20050328X00369,Accident,CHI05CA074,2005-02-26,"FARGO, ND",United States,46.920556,-96.815833,,,Non-Fatal,Substantial,Airplane,N1623H,CESSNA,177RG,No,1.0,Reciprocating,Part 91: General Aviation,,Positioning,,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,08-06-2005,2.0
20050310X00291,Accident,ATL05CA053,2005-02-26,"MT. OLIVE, NC",United States,35.225834,-78.040833,PVT,Mount Olive,Non-Fatal,Substantial,Airplane,N2521B,BENNETT RA OLIVER,ZODIAC CH 601 HDS,Yes,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,28-06-2006,1.0
20050304X00264,Accident,ANC05LA043,2005-02-26,"RUSSIAN MISSION, AK",United States,61.966667,-160.25,,,Non-Fatal,Substantial,,N80449,CESSNA,185,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,08-06-2005,0.0
20050404X00402,Accident,LAX05CA104,2005-02-27,"WILLIAMS, AZ",United States,35.302222,-112.193889,P32,H. A. Clark Memorial Field,Non-Fatal,Substantial,Airplane,N8339P,PIPER,PA-32-301,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,3.0,VMC,Standing,Probable Cause,08-06-2005,0.0
20050404X00399,Accident,ANC05LA044,2005-02-27,"ANCHORAGE, AK",United States,61.18,-149.971945,LHD,Lake Hood Seaplane,Non-Fatal,Substantial,,N6174D,PIPER,PA-22,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,08-06-2005,0.0
20050304X00268,Accident,IAD05FA040,2005-02-27,"West Milford, NJ",United States,41.1325,-74.340277,4N1,Greenwood Lake Airport,Fatal(2),Destroyed,,N6685M,CESSNA,182P,No,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,25-04-2006,2.0
20050304X00265,Accident,ANC05LA045,2005-02-28,"FAIRBANKS, AK",United States,64.35,-147.933333,AK47,Gold King Airport,Non-Fatal,Substantial,,N6465V,HELIO,H-295,No,1.0,Reciprocating,,NSCH,,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,13-09-2005,0.0
20050310X00293,Accident,LAX05FA106,2005-02-28,"Yucaipa, CA",United States,34.0375,-116.9875,,,Fatal(3),Destroyed,,N2954P,PIPER,PA-28-181,No,1.0,Reciprocating,,,Instructional,,3.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,26-02-2007,3.0
20050314X00309,Accident,ANC05FA038,2005-02-28,"San Juan, PR",United States,18.439166,-66.101667,TJSJ,Luis Munoz Marin I'ntl Airport,Non-Fatal,Destroyed,,N97VB,AERO COMMANDER,500-S,No,2.0,Reciprocating,,NSCH,,,0.0,3.0,4.0,0.0,VMC,Takeoff,Probable Cause,28-02-2006,7.0
20050303X00258,Accident,DEN05LA060,2005-03-01,"Del Norte, CO",United States,37.699166,-106.370278,,,Fatal(2),Destroyed,,N9091,PIEL EMERAUDE,CP-305,Yes,1.0,Reciprocating,,,Personal,,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,20-12-2005,2.0
